ID number,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
5886,September 11 2016,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
6157,October 12 2016,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
7956,May 21 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
9051,August 19 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
9644,October 16 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
10069,December 05 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
11000,April 04 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
11559,June 01 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
11672,June 10 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
12221,July 24 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
13260,November 04 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
14721,May 07 2019,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
14952,May 28 2019,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
15801,August 07 2019,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
17422,January 31 2020,DOG,UNKNOWN,UNKNOWN,FEMALE,TRUE,Manhattan,10003
18117,May 27 2020,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
18127,May 28 2020,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
20566,May 04 2021,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
20795,May 28 2021,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
464,March 07 2015,DOG,SHIH TZU MIX,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
17288,January 13 2020,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
16417,October 05 2019,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
5058,June 22 2016,DOG,PIT BULL MIX,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
4253,April 02 2016,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
7093,February 14 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
8102,June 03 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
13204,October 29 2018,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
21895,September 20 2021,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
6042,September 29 2016,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
15321,June 27 2019,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
11453,May 23 2018,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
5596,August 15 2016,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
1426,June 09 2015,DOG,MASTIFF,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
14412,April 08 2019,DOG,LABRADOR RETRIEVER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
3117,November 13 2015,DOG,JACK RUSSELL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
20479,April 24 2021,DOG,ENGLISH BULLDOG,UNKNOWN,MALE,TRUE,Manhattan,10003
11460,May 24 2018,DOG,CHIHUAHUA,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
16717,November 08 2019,DOG,BULLDOG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
12404,August 08 2018,DOG,AUSTRALIAN CATTLE DOG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10003
20205,March 24 2021,DOG,BERNESE MOUNTAIN MIX,5m,FEMALE,FALSE,Manhattan,10003
1397,June 07 2015,DOG,GERMAN SHEPHERD,4m,FEMALE,FALSE,Manhattan,10003
7849,May 11 2017,DOG,MIXED BREED,11m,MALE,FALSE,Manhattan,10003
16265,September 20 2019,DOG,JACK RUSSELL,17,FEMALE,TRUE,Manhattan,10003
9502,September 30 2017,DOG,JACK RUSSELL,13,FEMALE,TRUE,Manhattan,10003
7088,February 13 2017,DOG,TERRIER MIX,12,MALE,TRUE,Manhattan,10003
16453,October 08 2019,DOG,PORTUGUESE WATER DOG,12,MALE,TRUE,Manhattan,10003
8922,August 08 2017,DOG,IRISH WOLFHOUND MIX,11,MALE,TRUE,Manhattan,10003
1956,July 22 2015,DOG,MIXED BREED,8,FEMALE,TRUE,Manhattan,10003
8083,June 02 2017,DOG,MIXED BREED,8,MALE,TRUE,Manhattan,10003
10328,January 06 2018,DOG,SHEPHERD MIX,7,MALE,TRUE,Manhattan,10003
9765,October 29 2017,DOG,MIXED BREED,7,MALE,TRUE,Manhattan,10003
6693,December 23 2016,DOG,MALTESE MIX,7,MALE,TRUE,Manhattan,10003
22390,November 20 2021,DOG,UNKNOWN,6,MALE,TRUE,Manhattan,10003
13815,January 27 2019,DOG,NEWFOUNDLAND,6,MALE,TRUE,Manhattan,10003
14785,May 15 2019,DOG,GERMAN SHEPHERD,6,MALE,FALSE,Manhattan,10003
5686,August 24 2016,DOG,ENGLISH BULLDOG,6,MALE,TRUE,Manhattan,10003
8246,June 16 2017,DOG,ENGLISH BULLDOG,6,MALE,TRUE,Manhattan,10003
5770,September 02 2016,DOG,BELGIAN MALINOIS,6,MALE,TRUE,Manhattan,10003
12086,July 13 2018,DOG,BELGIAN MALINOIS,6,MALE,FALSE,Manhattan,10003
21490,August 04 2021,DOG,UNKNOWN,5,FEMALE,TRUE,Manhattan,10003
14821,May 18 2019,DOG,SHIBA INU,5,FEMALE,TRUE,Manhattan,10003
5069,June 23 2016,DOG,MIXED BREED,5,MALE,TRUE,Manhattan,10003
3516,December 27 2015,DOG,CORGI,5,MALE,TRUE,Manhattan,10003
22280,November 08 2021,DOG,BEAGLE,5,FEMALE,FALSE,Manhattan,10003
10621,February 19 2018,DOG,MIXED BREED,4,MALE,FALSE,Manhattan,10003
5464,August 04 2016,DOG,LAB MIX,4,MALE,TRUE,Manhattan,10003
8294,June 20 2017,DOG,FRENCH BULLDOG MIX,4,FEMALE,TRUE,Manhattan,10003
16482,October 12 2019,DOG,"COLLIE, BORDER MIX",4,FEMALE,TRUE,Manhattan,10003
3536,December 30 2015,DOG,BELGIAN MALINOIS,4,MALE,TRUE,Manhattan,10003
16037,August 30 2019,DOG,SIBERIAN HUSKY,3,MALE,TRUE,Manhattan,10003
9372,September 17 2017,DOG,SHIH TZU MIX,3,FEMALE,TRUE,Manhattan,10003
15928,August 20 2019,DOG,"POODLE, MINIATURE",3,MALE,FALSE,Manhattan,10003
21489,August 04 2021,DOG,POODLE MIX,3,FEMALE,TRUE,Manhattan,10003
1612,June 25 2015,DOG,PIT BULL MIX,3,MALE,TRUE,Manhattan,10003
6313,November 01 2016,DOG,PIT BULL,3,MALE,FALSE,Manhattan,10003
6331,November 03 2016,DOG,PIT BULL,3,MALE,TRUE,Manhattan,10003
10914,March 27 2018,DOG,HAVANESE,3,MALE,TRUE,Manhattan,10003
526,March 16 2015,DOG,AMERICAN BULLDOG,3,FEMALE,TRUE,Manhattan,10003
12672,August 31 2018,DOG,SHIBA INU,2,MALE,FALSE,Manhattan,10003
9081,August 22 2017,DOG,RHODESIAN RIDGEBACK,2,MALE,FALSE,Manhattan,10003
15278,June 23 2019,DOG,MIXED BREED,2,MALE,TRUE,Manhattan,10003
9518,October 02 2017,DOG,FRENCH BULLDOG,2,FEMALE,TRUE,Manhattan,10003
20368,April 11 2021,DOG,UNKNOWN,1,MALE,FALSE,Manhattan,10003
8948,August 10 2017,DOG,SHAR PEI MIX,1,MALE,TRUE,Manhattan,10003
17389,January 26 2020,DOG,PIT BULL MIX,1,FEMALE,TRUE,Manhattan,10003
8750,July 25 2017,DOG,PIT BULL,1,FEMALE,FALSE,Manhattan,10003
10420,January 20 2018,DOG,LAB MIX,1,MALE,TRUE,Manhattan,10003
11201,April 28 2018,DOG,GERMAN SHEPHERD,1,NOT KNOWN,TRUE,Manhattan,10003
12530,August 19 2018,DOG,GERMAN SHEPHERD,1,MALE,TRUE,Manhattan,10003
5813,September 06 2016,DOG,BOSTON TERRIER,1,MALE,TRUE,Manhattan,10003
20839,June 03 2021,DOG,BEAGLE -MIX,1,MALE,TRUE,Manhattan,10003
11583,June 03 2018,DOG,BEAGLE,1,MALE,TRUE,Manhattan,10003
10726,March 05 2018,DOG,AMERICAN BULLDOG MIX,1,FEMALE,TRUE,Manhattan,10003
13420,November 27 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10004
16214,September 15 2019,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10004
20444,April 19 2021,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10004
11194,April 27 2018,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10004
8142,June 07 2017,DOG,AUSTRALIAN SHEPHERD,6m,FEMALE,TRUE,Manhattan,10004
8630,July 16 2017,DOG,"SCHNAUZER, MINIATURE",13,FEMALE,TRUE,Manhattan,10004
17679,March 01 2020,DOG,UNKNOWN,8,MALE,TRUE,Manhattan,10004
14605,April 26 2019,DOG,RAT TERRIER,5,MALE,TRUE,Manhattan,10004
13575,December 20 2018,DOG,PIT BULL,4,FEMALE,FALSE,Manhattan,10004
11306,May 08 2018,DOG,PIT BULL,3,MALE,TRUE,Manhattan,10004
2571,September 13 2015,DOG,LAB MIX,3,FEMALE,TRUE,Manhattan,10004
18663,August 08 2020,DOG,"SCHNAUZER, MINIATURE",2,MALE,TRUE,Manhattan,10004
10553,February 08 2018,DOG,ROTTWEILER,2,MALE,TRUE,Manhattan,10004
41,January 06 2015,DOG,LAB MIX,2,MALE,TRUE,Manhattan,10004
10499,February 01 2018,DOG,AMERICAN BULLDOG,2,MALE,TRUE,Manhattan,10004
10520,February 04 2018,DOG,LAB MIX,1,MALE,TRUE,Manhattan,10004
6206,October 18 2016,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10005
20868,June 05 2021,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10005
11028,April 08 2018,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Staten Island,10005
3129,November 14 2015,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10005
13896,February 08 2019,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10005
10592,February 14 2018,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10005
8141,June 06 2017,DOG,SIBERIAN HUSKY,3m,MALE,FALSE,Manhattan,10005
11176,April 25 2018,DOG,MINIATURE PINSCHER,10,MALE,TRUE,Manhattan,10005
13614,December 27 2018,DOG,BOXER MIX,9,MALE,FALSE,Manhattan,10005
16726,November 09 2019,DOG,AUSTRALIAN SHEPHERD,9,MALE,TRUE,Manhattan,10005
13720,January 12 2019,DOG,CHIHUAHUA,6,FEMALE,TRUE,Manhattan,10005
10614,February 17 2018,DOG,YORKSHIRE TERRIER MIX,5,MALE,TRUE,Manhattan,10005
15797,August 07 2019,DOG,SPANIEL MIX,5,FEMALE,TRUE,Manhattan,10005
13464,December 04 2018,DOG,FRENCH BULLDOG,5,MALE,TRUE,Manhattan,10005
12275,July 28 2018,DOG,LAB MIX,3,FEMALE,TRUE,Manhattan,10005
7230,March 03 2017,DOG,COLLIE/LABRADOR,3,MALE,TRUE,Manhattan,10005
11886,June 25 2018,DOG,WHEATEN TERRIER,1,MALE,TRUE,Manhattan,10005
14290,March 28 2019,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10006
19333,October 30 2020,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10006
19837,January 20 2021,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10006
20699,May 18 2021,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10006
21526,August 07 2021,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10006
7259,March 06 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10006
10617,February 18 2018,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10006
11276,May 05 2018,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10006
12324,July 31 2018,DOG,BULLDOG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10006
2469,September 05 2015,DOG,BEAGLE,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10006
20041,February 26 2021,DOG,ROTTWEILER,11m,MALE,FALSE,Manhattan,10006
6656,December 19 2016,DOG,"POODLE, STANDARD",7,FEMALE,TRUE,Manhattan,10006
49,January 07 2015,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10007
2968,October 29 2015,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10007
3419,December 15 2015,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10007
18005,May 06 2020,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10007
9555,October 06 2017,DOG,GERMAN SHEPHERD,UNKNOWN,MALE,FALSE,Manhattan,10007
791,April 15 2015,DOG,FRENCH BULLDOG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10007
10871,March 21 2018,DOG,BERNESE MOUNTAIN DOG,4m,MALE,FALSE,Manhattan,10007
10107,December 10 2017,DOG,PIT BULL,4,MALE,TRUE,Manhattan,10007
21900,September 21 2021,DOG,GOLDEN RETRIEVER MIX,1,MALE,TRUE,Manhattan,10007
14135,March 11 2019,DOG,GERMAN SHEPHERD,1,FEMALE,TRUE,Queens,10007
14724,May 08 2019,DOG,COCKER SPANIEL,1,MALE,TRUE,Manhattan,10007
8135,June 06 2017,DOG,BULLDOG,1,MALE,TRUE,Manhattan,10007
210,February 01 2015,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
5707,August 26 2016,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
6659,December 19 2016,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
7327,March 15 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
7528,April 08 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
9036,August 17 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
9144,August 28 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
9459,September 25 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
10536,February 05 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
11089,April 14 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
11267,May 04 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
11944,June 30 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
12003,July 04 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
12359,August 03 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
14002,February 20 2019,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
16344,September 27 2019,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
16842,November 20 2019,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
17354,January 22 2020,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
17423,January 31 2020,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
18535,July 22 2020,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
19690,December 22 2020,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
22056,October 12 2021,DOG,UNKNOWN,UNKNOWN,FEMALE,TRUE,Manhattan,10009
16333,September 25 2019,DOG,SIBERIAN HUSKY,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
767,April 12 2015,DOG,"SCHNAUZER, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
9103,August 24 2017,DOG,"SCHNAUZER, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
15621,July 23 2019,DOG,"POODLE, STANDARD",UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
2096,August 04 2015,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
2890,October 20 2015,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
3277,December 01 2015,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
4854,May 31 2016,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
6594,December 07 2016,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
7939,May 20 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
8421,June 29 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
8675,July 20 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
9047,August 19 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
9708,October 23 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
10548,February 07 2018,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
10695,February 28 2018,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
11277,May 05 2018,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
12398,August 07 2018,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
16161,September 10 2019,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
19040,September 20 2020,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
19915,February 05 2021,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
21783,September 05 2021,DOG,PIT BULL,UNKNOWN,MALE,FALSE,Manhattan,10009
1301,May 30 2015,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
2805,October 10 2015,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
9831,November 06 2017,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
983,May 03 2015,DOG,LABRADOR RETRIEVER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
15820,August 09 2019,DOG,LABRADOR RETRIEVER,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
12822,September 17 2018,DOG,GERMAN SHEPHERD,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
463,March 07 2015,DOG,GERMAN SHEPHERD,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
9925,November 16 2017,DOG,FRENCH BULLDOG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
2179,August 11 2015,DOG,CORGI,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
1823,July 12 2015,DOG,COCKER SPANIEL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
15772,August 05 2019,DOG,COCKER SPANIEL,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
16558,October 20 2019,DOG,COCKER SPANIEL,UNKNOWN,MALE,FALSE,Manhattan,10009
3136,November 15 2015,DOG,CHIHUAHUA,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
8081,June 02 2017,DOG,CHIHUAHUA,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
19116,October 01 2020,DOG,BULLDOG,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
9541,October 05 2017,DOG,AUSTRALIAN SHEPHERD,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10009
17012,December 11 2019,DOG,CHOW CHOW,14,MALE,FALSE,Manhattan,10009
119,January 19 2015,DOG,JACK RUSSELL,12,MALE,FALSE,Manhattan,10009
10533,February 05 2018,DOG,MIXED BREED,11,MALE,TRUE,Manhattan,10009
19951,February 11 2021,DOG,YORKSHIRE TERRIER,10,MALE,TRUE,Manhattan,10009
4143,March 19 2016,DOG,COCKER SPANIEL,10,MALE,TRUE,Manhattan,10009
14948,May 28 2019,DOG,RHODESIAN RIDGEBACK,9,MALE,TRUE,Manhattan,10009
12182,July 21 2018,DOG,PIT BULL,9,FEMALE,TRUE,Manhattan,10009
22168,October 28 2021,DOG,CHIHUAHUA MIX,9,MALE,TRUE,Manhattan,10009
18128,May 29 2020,DOG,BULL TERRIER,9,MALE,FALSE,Manhattan,10009
6275,October 27 2016,DOG,SHIBA INU,8,MALE,TRUE,Manhattan,10009
15409,July 04 2019,DOG,PIT BULL,8,MALE,FALSE,Manhattan,10009
18339,June 25 2020,DOG,MALTESE,8,MALE,FALSE,Manhattan,10009
10457,January 24 2018,DOG,YORKSHIRE TERRIER,7,MALE,TRUE,Manhattan,10009
19833,January 19 2021,DOG,UNKNOWN,7,MALE,FALSE,Manhattan,10009
9836,November 06 2017,DOG,SHIBA INU,7,MALE,TRUE,Manhattan,10009
10505,February 01 2018,DOG,POODLE MIX,7,MALE,FALSE,Manhattan,10009
9196,September 02 2017,DOG,MALTESE,7,MALE,TRUE,Manhattan,10009
14889,May 23 2019,DOG,CHIHUAHUA,7,FEMALE,FALSE,Manhattan,10009
4401,April 19 2016,DOG,AUSTRALIAN CATTLE DOG,7,MALE,FALSE,Manhattan,10009
17705,March 04 2020,DOG,UNKNOWN,6,MALE,TRUE,Manhattan,10009
18132,May 29 2020,DOG,UNKNOWN,6,FEMALE,FALSE,Manhattan,10009
10820,March 16 2018,DOG,SIBERIAN HUSKY,6,FEMALE,TRUE,Manhattan,10009
9867,November 10 2017,DOG,MIXED BREED,6,MALE,FALSE,Manhattan,10009
20303,April 05 2021,DOG,MALTESE,6,MALE,TRUE,Manhattan,10009
12955,September 30 2018,DOG,JACK RUSSELL,6,MALE,TRUE,Manhattan,10009
18809,August 24 2020,DOG,HOUND MIX,6,MALE,TRUE,Manhattan,10009
14850,May 20 2019,DOG,ENGLISH BULLDOG,6,MALE,TRUE,Manhattan,10009
7019,February 06 2017,DOG,BOXER MIX,6,FEMALE,TRUE,Manhattan,10009
8873,August 05 2017,DOG,AUSTRALIAN CATTLE DOG,6,MALE,TRUE,Manhattan,10009
20681,May 16 2021,DOG,UNKNOWN,5,MALE,FALSE,Manhattan,10009
21898,September 20 2021,DOG,UNKNOWN,5,MALE,FALSE,Manhattan,10009
17333,January 19 2020,DOG,PIT BULL,5,MALE,TRUE,Manhattan,10009
10701,March 01 2018,DOG,MIXED BREED,5,FEMALE,FALSE,Manhattan,10009
21694,August 26 2021,DOG,JACK RUSSELL MIX,5,FEMALE,TRUE,Manhattan,10009
10012,November 28 2017,DOG,GERMAN SHEPHERD,5,MALE,TRUE,Manhattan,10009
9999,November 26 2017,DOG,DACHSHUND SMOOTH COAT MINIATURE,5,MALE,TRUE,Manhattan,10009
4761,May 24 2016,DOG,COTON DE TULEAR,5,MALE,TRUE,Manhattan,10009
7328,March 16 2017,DOG,AMERICAN STAFFORDSHIRE TERRIER,5,FEMALE,TRUE,Manhattan,10009
9939,November 17 2017,DOG,STAFFORDSHIRE BULL TERRIER,4,MALE,TRUE,Manhattan,10009
2147,August 08 2015,DOG,MIXED BREED,4,MALE,TRUE,Manhattan,10009
10648,February 22 2018,DOG,MIXED BREED,4,MALE,TRUE,Manhattan,10009
9234,September 05 2017,DOG,COCKER SPANIEL,4,MALE,TRUE,Manhattan,10009
13915,February 11 2019,DOG,BICHON FRISE,4,MALE,TRUE,Manhattan,10009
20698,May 18 2021,DOG,TERRIER MIX,3,MALE,TRUE,Manhattan,10009
5945,September 17 2016,DOG,PIT BULL MIX,3,MALE,FALSE,Manhattan,10009
9258,September 08 2017,DOG,PIT BULL MIX,3,FEMALE,FALSE,Manhattan,10009
7785,May 04 2017,DOG,PIT BULL,3,FEMALE,FALSE,Manhattan,10009
19158,October 08 2020,DOG,PIT BULL,3,FEMALE,TRUE,Manhattan,10009
17436,February 02 2020,DOG,LAB MIX,3,MALE,TRUE,Manhattan,10009
3408,December 14 2015,DOG,YORKSHIRE TERRIER,2,MALE,TRUE,Manhattan,10009
9936,November 17 2017,DOG,MIXED BREED,2,FEMALE,FALSE,Manhattan,10009
5032,June 21 2016,DOG,GERMAN SHEPHERD MIX,2,FEMALE,TRUE,Manhattan,10009
15104,June 08 2019,DOG,UNKNOWN,1,MALE,FALSE,Manhattan,10009
15371,July 01 2019,DOG,UNKNOWN,1,MALE,FALSE,Manhattan,10009
15396,July 03 2019,DOG,UNKNOWN,1,MALE,FALSE,Manhattan,10009
14794,May 15 2019,DOG,"POODLE, MINIATURE",1,MALE,TRUE,Manhattan,10009
16784,November 14 2019,DOG,PIT BULL MIX,1,MALE,TRUE,Manhattan,10009
10465,January 26 2018,DOG,MIXED BREED,1,MALE,TRUE,Manhattan,10009
17238,January 06 2020,DOG,MIXED BREED,1,MALE,TRUE,Manhattan,10009
20399,April 15 2021,DOG,MASTIFF,1,MALE,FALSE,Manhattan,10009
22196,October 31 2021,DOG,LAB MIX,1,MALE,FALSE,Manhattan,10009
12693,September 03 2018,DOG,BASENJI MIX,1,FEMALE,TRUE,Manhattan,10009
21552,August 10 2021,DOG,UNKNOWN,,FEMALE,FALSE,Manhattan,10009
22481,December 04 2021,DOG,UNKNOWN,,MALE,FALSE,Manhattan,10009
12392,August 06 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10010
226,February 03 2015,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10010
2848,October 15 2015,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10010
3332,December 06 2015,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10010
5150,July 01 2016,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10010
5278,July 15 2016,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10010
5680,August 23 2016,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10010
11647,June 08 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10010
12289,July 28 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10010
14656,May 01 2019,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Manhattan,10010
